Customer_ID,Customer_Name,Gender,Age_Group,Region_ID,Signup_Date,Acquisition_Channel,Customer_Segment,City,State,Region
578,Customer_578,Male,18-24,7,2023-12-03,Social Media,Platinum,Bengaluru,Karnataka,South
579,Customer_579,Female,45-54,7,2023-07-11,Paid Ads,Bronze,Bengaluru,Karnataka,South
580,Customer_580,Other,18-24,3,2022-09-29,Organic,Platinum,Lucknow,Uttar Pradesh,North
581,Customer_581,Other,45-54,3,2024-09-15,Social Media,Gold,Lucknow,Uttar Pradesh,North
582,Customer_582,Other,25-34,8,2022-03-01,Social Media,Bronze,Hyderabad,Telangana,South
583,Customer_583,Female,18-24,2,2024-04-22,Referral,Gold,Jaipur,Rajasthan,North
584,Customer_584,Other,55+,12,2022-01-26,Paid Ads,Gold,Indore,Madhya Pradesh,Central
585,Customer_585,Other,55+,2,2024-11-29,Social Media,Silver,Jaipur,Rajasthan,North
586,Customer_586,Female,45-54,3,2024-09-13,Organic,Bronze,Lucknow,Uttar Pradesh,North
587,Customer_587,Other,45-54,8,2022-11-18,Paid Ads,Bronze,Hyderabad,Telangana,South
588,Customer_588,Female,25-34,6,2024-10-03,Referral,Bronze,Ahmedabad,Gujarat,West
589,Customer_589,Male,55+,11,2024-11-04,Social Media,Platinum,Patna,Bihar,East
590,Customer_590,Male,45-54,8,2023-04-27,Social Media,Bronze,Hyderabad,Telangana,South
591,Customer_591,Female,35-44,2,2024-10-17,Social Media,Bronze,Jaipur,Rajasthan,North
592,Customer_592,Female,45-54,1,2022-07-30,Organic,Bronze,Delhi NCR,Delhi,North
593,Customer_593,Other,55+,4,2023-09-16,Social Media,Gold,Mumbai,Maharashtra,West
594,Customer_594,Male,25-34,8,2024-01-15,Referral,Platinum,Hyderabad,Telangana,South
595,Customer_595,Other,45-54,2,2024-01-15,Organic,Silver,Jaipur,Rajasthan,North
596,Customer_596,Female,35-44,11,2022-01-05,Referral,Gold,Patna,Bihar,East
597,Customer_597,Male,25-34,8,2022-08-06,Paid Ads,Platinum,Hyderabad,Telangana,South
598,Customer_598,Female,55+,4,2022-08-08,Paid Ads,Bronze,Mumbai,Maharashtra,West
599,Customer_599,Male,45-54,4,2024-03-15,Referral,Bronze,Mumbai,Maharashtra,West
600,Customer_600,Male,55+,2,2024-04-28,Social Media,Platinum,Jaipur,Rajasthan,North
601,Customer_601,Male,45-54,1,2024-10-29,Organic,Platinum,Delhi NCR,Delhi,North
602,Customer_602,Other,25-34,12,2024-09-16,Paid Ads,Silver,Indore,Madhya Pradesh,Central
603,Customer_603,Female,55+,10,2022-08-01,Referral,Platinum,Kolkata,West Bengal,East
604,Customer_604,Other,25-34,5,2024-05-07,Social Media,Gold,Pune,Maharashtra,West
605,Customer_605,Female,25-34,3,2023-08-26,Social Media,Gold,Lucknow,Uttar Pradesh,North
606,Customer_606,Other,55+,11,2023-10-05,Paid Ads,Silver,Patna,Bihar,East
607,Customer_607,Other,35-44,11,2023-03-06,Referral,Silver,Patna,Bihar,East
608,Customer_608,Other,55+,12,2022-12-31,Referral,Bronze,Indore,Madhya Pradesh,Central
609,Customer_609,Other,45-54,10,2023-12-23,Social Media,Gold,Kolkata,West Bengal,East
610,Customer_610,Male,55+,2,2024-05-15,Organic,Platinum,Jaipur,Rajasthan,North
611,Customer_611,Male,18-24,4,2022-10-25,Referral,Silver,Mumbai,Maharashtra,West
612,Customer_612,Other,35-44,3,2023-08-10,Organic,Gold,Lucknow,Uttar Pradesh,North
613,Customer_613,Other,18-24,6,2023-02-22,Social Media,Bronze,Ahmedabad,Gujarat,West
614,Customer_614,Other,55+,7,2023-04-05,Paid Ads,Gold,Bengaluru,Karnataka,South
615,Customer_615,Female,45-54,7,2022-04-07,Referral,Bronze,Bengaluru,Karnataka,South
616,Customer_616,Other,35-44,4,2022-01-27,Social Media,Silver,Mumbai,Maharashtra,West
617,Customer_617,Other,55+,12,2024-01-24,Paid Ads,Silver,Indore,Madhya Pradesh,Central
618,Customer_618,Female,25-34,11,2023-08-26,Organic,Silver,Patna,Bihar,East
619,Customer_619,Other,55+,2,2022-12-22,Social Media,Bronze,Jaipur,Rajasthan,North
620,Customer_620,Female,55+,5,2024-05-27,Paid Ads,Silver,Pune,Maharashtra,West
621,Customer_621,Male,35-44,8,2023-06-07,Paid Ads,Bronze,Hyderabad,Telangana,South
622,Customer_622,Female,55+,1,2022-11-11,Referral,Platinum,Delhi NCR,Delhi,North
623,Customer_623,Male,35-44,9,2024-01-04,Paid Ads,Silver,Chennai,Tamil Nadu,South
624,Customer_624,Male,55+,3,2024-12-02,Social Media,Platinum,Lucknow,Uttar Pradesh,North
625,Customer_625,Female,25-34,4,2022-07-08,Referral,Gold,Mumbai,Maharashtra,West
626,Customer_626,Female,25-34,10,2024-01-09,Social Media,Bronze,Kolkata,West Bengal,East
627,Customer_627,Other,35-44,8,2022-08-23,Paid Ads,Silver,Hyderabad,Telangana,South
628,Customer_628,Other,35-44,7,2022-03-23,Organic,Platinum,Bengaluru,Karnataka,South
629,Customer_629,Other,35-44,1,2023-06-10,Referral,Platinum,Delhi NCR,Delhi,North
630,Customer_630,Male,35-44,11,2024-09-23,Paid Ads,Gold,Patna,Bihar,East
631,Customer_631,Male,18-24,3,2024-11-18,Organic,Bronze,Lucknow,Uttar Pradesh,North
632,Customer_632,Other,25-34,11,2023-03-08,Social Media,Bronze,Patna,Bihar,East
633,Customer_633,Other,45-54,11,2023-02-26,Organic,Silver,Patna,Bihar,East
634,Customer_634,Female,35-44,1,2022-02-18,Organic,Bronze,Delhi NCR,Delhi,North
635,Customer_635,Male,35-44,9,2022-04-22,Organic,Silver,Chennai,Tamil Nadu,South
636,Customer_636,Female,45-54,8,2023-06-14,Social Media,Platinum,Hyderabad,Telangana,South
637,Customer_637,Male,45-54,11,2023-10-10,Organic,Bronze,Patna,Bihar,East
638,Customer_638,Other,55+,1,2022-05-10,Organic,Gold,Delhi NCR,Delhi,North
639,Customer_639,Male,35-44,11,2024-10-26,Referral,Bronze,Patna,Bihar,East
640,Customer_640,Female,45-54,7,2023-07-31,Organic,Platinum,Bengaluru,Karnataka,South
641,Customer_641,Other,25-34,3,2022-11-17,Social Media,Gold,Lucknow,Uttar Pradesh,North
642,Customer_642,Female,35-44,1,2022-10-23,Paid Ads,Bronze,Delhi NCR,Delhi,North
643,Customer_643,Male,55+,10,2022-03-27,Social Media,Bronze,Kolkata,West Bengal,East
644,Customer_644,Male,35-44,4,2023-09-17,Social Media,Silver,Mumbai,Maharashtra,West
645,Customer_645,Male,25-34,10,2022-11-26,Referral,Silver,Kolkata,West Bengal,East
646,Customer_646,Male,55+,1,2022-08-23,Social Media,Bronze,Delhi NCR,Delhi,North
647,Customer_647,Other,18-24,5,2023-08-19,Organic,Silver,Pune,Maharashtra,West
648,Customer_648,Female,35-44,3,2024-09-24,Paid Ads,Bronze,Lucknow,Uttar Pradesh,North
649,Customer_649,Other,18-24,4,2023-08-07,Referral,Platinum,Mumbai,Maharashtra,West
650,Customer_650,Female,55+,11,2024-07-11,Referral,Silver,Patna,Bihar,East
651,Customer_651,Female,45-54,3,2024-01-17,Organic,Gold,Lucknow,Uttar Pradesh,North
652,Customer_652,Male,45-54,5,2023-05-20,Referral,Silver,Pune,Maharashtra,West
653,Customer_653,Female,45-54,8,2023-11-11,Referral,Gold,Hyderabad,Telangana,South
654,Customer_654,Other,18-24,3,2024-09-24,Organic,Gold,Lucknow,Uttar Pradesh,North
655,Customer_655,Other,25-34,5,2022-10-14,Organic,Bronze,Pune,Maharashtra,West
656,Customer_656,Other,18-24,10,2022-02-08,Social Media,Silver,Kolkata,West Bengal,East
657,Customer_657,Other,35-44,9,2022-03-17,Social Media,Silver,Chennai,Tamil Nadu,South
658,Customer_658,Female,25-34,10,2024-01-20,Referral,Silver,Kolkata,West Bengal,East
659,Customer_659,Other,55+,2,2024-08-09,Social Media,Gold,Jaipur,Rajasthan,North
660,Customer_660,Male,25-34,10,2024-10-25,Paid Ads,Silver,Kolkata,West Bengal,East
661,Customer_661,Male,25-34,10,2024-07-02,Paid Ads,Platinum,Kolkata,West Bengal,East
662,Customer_662,Male,25-34,8,2024-01-05,Paid Ads,Bronze,Hyderabad,Telangana,South
663,Customer_663,Female,25-34,1,2023-06-26,Paid Ads,Gold,Delhi NCR,Delhi,North
664,Customer_664,Female,45-54,1,2024-03-05,Organic,Gold,Delhi NCR,Delhi,North
665,Customer_665,Other,55+,11,2022-07-31,Referral,Gold,Patna,Bihar,East
666,Customer_666,Female,45-54,6,2022-12-23,Organic,Gold,Ahmedabad,Gujarat,West
667,Customer_667,Male,55+,7,2024-02-10,Referral,Gold,Bengaluru,Karnataka,South
668,Customer_668,Female,55+,1,2024-09-24,Paid Ads,Platinum,Delhi NCR,Delhi,North
669,Customer_669,Male,18-24,9,2022-12-06,Referral,Silver,Chennai,Tamil Nadu,South
670,Customer_670,Male,25-34,6,2022-11-04,Organic,Silver,Ahmedabad,Gujarat,West
671,Customer_671,Female,18-24,8,2024-04-29,Social Media,Platinum,Hyderabad,Telangana,South
672,Customer_672,Other,25-34,11,2023-03-08,Social Media,Bronze,Patna,Bihar,East
673,Customer_673,Male,25-34,10,2023-05-15,Paid Ads,Silver,Kolkata,West Bengal,East
674,Customer_674,Male,55+,3,2024-11-15,Organic,Silver,Lucknow,Uttar Pradesh,North
675,Customer_675,Male,55+,7,2023-06-13,Organic,Gold,Bengaluru,Karnataka,South
676,Customer_676,Male,45-54,10,2022-06-25,Social Media,Platinum,Kolkata,West Bengal,East
677,Customer_677,Male,45-54,10,2022-12-16,Paid Ads,Silver,Kolkata,West Bengal,East
678,Customer_678,Female,25-34,12,2024-11-12,Referral,Platinum,Indore,Madhya Pradesh,Central
679,Customer_679,Male,45-54,7,2022-05-21,Paid Ads,Bronze,Bengaluru,Karnataka,South
680,Customer_680,Male,55+,9,2022-02-03,Social Media,Silver,Chennai,Tamil Nadu,South
681,Customer_681,Male,45-54,10,2022-07-17,Organic,Bronze,Kolkata,West Bengal,East
682,Customer_682,Female,25-34,10,2022-07-10,Organic,Platinum,Kolkata,West Bengal,East
683,Customer_683,Female,35-44,1,2024-12-05,Social Media,Silver,Delhi NCR,Delhi,North
684,Customer_684,Female,35-44,10,2024-09-14,Organic,Platinum,Kolkata,West Bengal,East
685,Customer_685,Female,45-54,4,2022-10-02,Organic,Gold,Mumbai,Maharashtra,West
686,Customer_686,Female,25-34,1,2024-04-16,Organic,Bronze,Delhi NCR,Delhi,North
687,Customer_687,Male,45-54,11,2024-11-30,Paid Ads,Gold,Patna,Bihar,East
688,Customer_688,Female,18-24,3,2024-04-17,Social Media,Gold,Lucknow,Uttar Pradesh,North
689,Customer_689,Other,45-54,10,2023-06-20,Referral,Gold,Kolkata,West Bengal,East
690,Customer_690,Male,45-54,9,2024-03-24,Social Media,Silver,Chennai,Tamil Nadu,South
691,Customer_691,Other,55+,8,2024-01-29,Referral,Gold,Hyderabad,Telangana,South
692,Customer_692,Other,45-54,12,2023-12-07,Paid Ads,Bronze,Indore,Madhya Pradesh,Central
693,Customer_693,Female,25-34,2,2023-04-16,Paid Ads,Platinum,Jaipur,Rajasthan,North
694,Customer_694,Other,55+,12,2023-11-25,Organic,Silver,Indore,Madhya Pradesh,Central
695,Customer_695,Other,18-24,2,2024-03-07,Paid Ads,Platinum,Jaipur,Rajasthan,North
696,Customer_696,Male,18-24,5,2024-06-10,Paid Ads,Gold,Pune,Maharashtra,West
697,Customer_697,Other,18-24,12,2022-06-13,Social Media,Platinum,Indore,Madhya Pradesh,Central
698,Customer_698,Female,55+,1,2024-12-03,Paid Ads,Platinum,Delhi NCR,Delhi,North
699,Customer_699,Male,25-34,11,2024-06-18,Referral,Silver,Patna,Bihar,East
700,Customer_700,Other,55+,9,2022-03-10,Paid Ads,Silver,Chennai,Tamil Nadu,South
701,Customer_701,Female,25-34,11,2022-03-15,Organic,Silver,Patna,Bihar,East
702,Customer_702,Female,45-54,6,2022-06-27,Social Media,Platinum,Ahmedabad,Gujarat,West
703,Customer_703,Other,18-24,12,2023-02-15,Organic,Bronze,Indore,Madhya Pradesh,Central
704,Customer_704,Other,55+,10,2023-08-06,Referral,Gold,Kolkata,West Bengal,East
705,Customer_705,Male,55+,4,2023-07-21,Social Media,Platinum,Mumbai,Maharashtra,West
706,Customer_706,Female,25-34,7,2022-01-10,Organic,Bronze,Bengaluru,Karnataka,South
707,Customer_707,Female,35-44,2,2024-10-27,Referral,Gold,Jaipur,Rajasthan,North
708,Customer_708,Female,55+,8,2024-06-25,Paid Ads,Gold,Hyderabad,Telangana,South
709,Customer_709,Other,45-54,10,2024-07-28,Organic,Platinum,Kolkata,West Bengal,East
710,Customer_710,Female,18-24,7,2022-08-27,Paid Ads,Silver,Bengaluru,Karnataka,South
711,Customer_711,Female,35-44,9,2023-10-09,Organic,Gold,Chennai,Tamil Nadu,South
712,Customer_712,Female,18-24,7,2023-05-24,Referral,Bronze,Bengaluru,Karnataka,South
713,Customer_713,Female,35-44,6,2023-01-01,Paid Ads,Gold,Ahmedabad,Gujarat,West
714,Customer_714,Other,25-34,8,2023-01-10,Paid Ads,Silver,Hyderabad,Telangana,South
715,Customer_715,Female,25-34,4,2023-05-11,Paid Ads,Silver,Mumbai,Maharashtra,West
716,Customer_716,Male,18-24,2,2023-12-31,Organic,Platinum,Jaipur,Rajasthan,North
717,Customer_717,Other,18-24,8,2022-01-14,Referral,Gold,Hyderabad,Telangana,South
718,Customer_718,Other,35-44,8,2024-10-05,Paid Ads,Gold,Hyderabad,Telangana,South
719,Customer_719,Male,55+,3,2024-03-25,Organic,Platinum,Lucknow,Uttar Pradesh,North
720,Customer_720,Other,18-24,9,2024-09-06,Referral,Platinum,Chennai,Tamil Nadu,South
721,Customer_721,Female,18-24,12,2022-12-24,Social Media,Gold,Indore,Madhya Pradesh,Central
722,Customer_722,Male,25-34,7,2022-01-18,Organic,Gold,Bengaluru,Karnataka,South
723,Customer_723,Other,35-44,3,2024-01-11,Referral,Silver,Lucknow,Uttar Pradesh,North
724,Customer_724,Female,55+,6,2023-07-06,Referral,Silver,Ahmedabad,Gujarat,West
725,Customer_725,Female,25-34,7,2024-10-18,Referral,Gold,Bengaluru,Karnataka,South
726,Customer_726,Female,45-54,3,2024-03-31,Paid Ads,Silver,Lucknow,Uttar Pradesh,North
727,Customer_727,Other,35-44,4,2022-07-24,Social Media,Platinum,Mumbai,Maharashtra,West
728,Customer_728,Male,25-34,8,2023-02-06,Organic,Silver,Hyderabad,Telangana,South
729,Customer_729,Female,25-34,11,2024-05-13,Referral,Platinum,Patna,Bihar,East
730,Customer_730,Female,55+,10,2023-09-07,Organic,Platinum,Kolkata,West Bengal,East
731,Customer_731,Other,25-34,1,2022-07-22,Paid Ads,Gold,Delhi NCR,Delhi,North
732,Customer_732,Other,18-24,8,2024-09-02,Referral,Gold,Hyderabad,Telangana,South
733,Customer_733,Female,55+,9,2024-01-10,Referral,Gold,Chennai,Tamil Nadu,South
734,Customer_734,Female,18-24,6,2022-02-10,Paid Ads,Silver,Ahmedabad,Gujarat,West
735,Customer_735,Female,35-44,11,2023-08-06,Social Media,Platinum,Patna,Bihar,East
736,Customer_736,Female,55+,5,2022-06-10,Social Media,Silver,Pune,Maharashtra,West
737,Customer_737,Other,35-44,7,2022-12-10,Social Media,Bronze,Bengaluru,Karnataka,South
738,Customer_738,Male,35-44,4,2022-06-12,Referral,Gold,Mumbai,Maharashtra,West
739,Customer_739,Other,35-44,10,2023-08-20,Social Media,Gold,Kolkata,West Bengal,East
740,Customer_740,Female,55+,9,2024-06-30,Social Media,Platinum,Chennai,Tamil Nadu,South
741,Customer_741,Male,18-24,3,2022-12-09,Paid Ads,Gold,Lucknow,Uttar Pradesh,North
742,Customer_742,Male,25-34,7,2022-06-13,Organic,Bronze,Bengaluru,Karnataka,South
743,Customer_743,Female,55+,1,2022-05-11,Organic,Platinum,Delhi NCR,Delhi,North
744,Customer_744,Male,18-24,5,2024-12-09,Paid Ads,Bronze,Pune,Maharashtra,West
745,Customer_745,Female,25-34,4,2024-03-09,Referral,Platinum,Mumbai,Maharashtra,West
746,Customer_746,Male,55+,3,2022-09-16,Organic,Bronze,Lucknow,Uttar Pradesh,North
747,Customer_747,Female,45-54,8,2024-01-01,Referral,Platinum,Hyderabad,Telangana,South
748,Customer_748,Other,55+,3,2022-10-04,Social Media,Platinum,Lucknow,Uttar Pradesh,North
749,Customer_749,Other,55+,5,2024-12-08,Referral,Platinum,Pune,Maharashtra,West
750,Customer_750,Male,45-54,5,2023-04-11,Referral,Platinum,Pune,Maharashtra,West
751,Customer_751,Male,35-44,1,2023-06-17,Organic,Silver,Delhi NCR,Delhi,North
752,Customer_752,Female,45-54,9,2023-12-06,Organic,Platinum,Chennai,Tamil Nadu,South
753,Customer_753,Female,18-24,7,2024-09-04,Referral,Silver,Bengaluru,Karnataka,South
754,Customer_754,Other,35-44,4,2022-01-15,Social Media,Platinum,Mumbai,Maharashtra,West
755,Customer_755,Male,25-34,12,2024-03-19,Social Media,Platinum,Indore,Madhya Pradesh,Central
756,Customer_756,Female,18-24,7,2023-03-28,Paid Ads,Gold,Bengaluru,Karnataka,South
757,Customer_757,Other,55+,5,2023-08-07,Social Media,Silver,Pune,Maharashtra,West
758,Customer_758,Male,25-34,5,2022-05-21,Organic,Platinum,Pune,Maharashtra,West
759,Customer_759,Female,55+,8,2024-07-16,Paid Ads,Gold,Hyderabad,Telangana,South
760,Customer_760,Male,18-24,9,2022-02-09,Organic,Silver,Chennai,Tamil Nadu,South
761,Customer_761,Female,35-44,3,2022-07-29,Social Media,Bronze,Lucknow,Uttar Pradesh,North
762,Customer_762,Male,25-34,1,2023-04-22,Social Media,Silver,Delhi NCR,Delhi,North
763,Customer_763,Female,35-44,8,2023-12-02,Referral,Platinum,Hyderabad,Telangana,South
764,Customer_764,Female,18-24,3,2022-03-06,Organic,Gold,Lucknow,Uttar Pradesh,North
765,Customer_765,Male,55+,8,2024-03-14,Paid Ads,Silver,Hyderabad,Telangana,South
766,Customer_766,Female,18-24,2,2023-05-28,Paid Ads,Platinum,Jaipur,Rajasthan,North
767,Customer_767,Male,18-24,4,2024-06-26,Social Media,Bronze,Mumbai,Maharashtra,West
768,Customer_768,Other,25-34,8,2024-12-03,Social Media,Gold,Hyderabad,Telangana,South
769,Customer_769,Male,18-24,12,2023-10-24,Organic,Gold,Indore,Madhya Pradesh,Central
770,Customer_770,Other,35-44,4,2024-09-12,Referral,Bronze,Mumbai,Maharashtra,West
771,Customer_771,Male,25-34,11,2023-03-23,Social Media,Gold,Patna,Bihar,East
772,Customer_772,Male,35-44,10,2022-01-31,Organic,Platinum,Kolkata,West Bengal,East
773,Customer_773,Male,18-24,10,2023-05-13,Social Media,Silver,Kolkata,West Bengal,East
774,Customer_774,Male,25-34,3,2024-01-31,Social Media,Bronze,Lucknow,Uttar Pradesh,North
775,Customer_775,Other,18-24,1,2023-11-25,Referral,Silver,Delhi NCR,Delhi,North
776,Customer_776,Male,45-54,4,2022-08-08,Referral,Gold,Mumbai,Maharashtra,West
777,Customer_777,Other,25-34,1,2024-06-17,Social Media,Gold,Delhi NCR,Delhi,North
778,Customer_778,Female,18-24,8,2022-10-03,Social Media,Gold,Hyderabad,Telangana,South
779,Customer_779,Male,55+,3,2024-09-30,Referral,Gold,Lucknow,Uttar Pradesh,North
780,Customer_780,Female,55+,9,2024-08-17,Paid Ads,Bronze,Chennai,Tamil Nadu,South
781,Customer_781,Male,45-54,5,2024-12-23,Referral,Gold,Pune,Maharashtra,West
782,Customer_782,Male,55+,7,2024-07-18,Paid Ads,Bronze,Bengaluru,Karnataka,South
783,Customer_783,Other,25-34,6,2024-01-16,Organic,Platinum,Ahmedabad,Gujarat,West
784,Customer_784,Other,45-54,9,2023-01-24,Paid Ads,Gold,Chennai,Tamil Nadu,South
785,Customer_785,Female,35-44,2,2023-10-23,Organic,Bronze,Jaipur,Rajasthan,North
786,Customer_786,Male,25-34,1,2022-03-31,Paid Ads,Bronze,Delhi NCR,Delhi,North
787,Customer_787,Male,18-24,1,2024-09-21,Social Media,Platinum,Delhi NCR,Delhi,North
788,Customer_788,Other,55+,5,2024-12-12,Organic,Gold,Pune,Maharashtra,West
789,Customer_789,Other,18-24,1,2023-03-29,Paid Ads,Platinum,Delhi NCR,Delhi,North
790,Customer_790,Female,18-24,6,2022-06-13,Social Media,Gold,Ahmedabad,Gujarat,West
791,Customer_791,Other,35-44,9,2022-04-30,Organic,Bronze,Chennai,Tamil Nadu,South
792,Customer_792,Male,25-34,9,2023-09-15,Organic,Bronze,Chennai,Tamil Nadu,South
793,Customer_793,Other,45-54,4,2023-04-19,Paid Ads,Silver,Mumbai,Maharashtra,West
794,Customer_794,Other,55+,7,2023-01-02,Organic,Gold,Bengaluru,Karnataka,South
795,Customer_795,Other,45-54,2,2024-07-28,Paid Ads,Silver,Jaipur,Rajasthan,North
796,Customer_796,Other,35-44,11,2024-04-02,Paid Ads,Platinum,Patna,Bihar,East
797,Customer_797,Female,55+,6,2023-12-23,Referral,Platinum,Ahmedabad,Gujarat,West
798,Customer_798,Other,35-44,10,2024-05-31,Paid Ads,Silver,Kolkata,West Bengal,East
799,Customer_799,Other,35-44,6,2024-02-08,Social Media,Platinum,Ahmedabad,Gujarat,West
800,Customer_800,Male,18-24,5,2024-03-24,Organic,Silver,Pune,Maharashtra,West
801,Customer_801,Male,35-44,4,2023-09-11,Paid Ads,Gold,Mumbai,Maharashtra,West
802,Customer_802,Other,35-44,9,2022-02-14,Paid Ads,Bronze,Chennai,Tamil Nadu,South
803,Customer_803,Female,35-44,3,2022-03-19,Paid Ads,Gold,Lucknow,Uttar Pradesh,North
804,Customer_804,Other,25-34,4,2024-01-22,Referral,Gold,Mumbai,Maharashtra,West
805,Customer_805,Other,45-54,10,2022-07-08,Paid Ads,Bronze,Kolkata,West Bengal,East
806,Customer_806,Female,25-34,8,2023-10-27,Organic,Gold,Hyderabad,Telangana,South
807,Customer_807,Other,55+,7,2022-03-18,Organic,Bronze,Bengaluru,Karnataka,South
808,Customer_808,Female,45-54,7,2023-11-16,Organic,Silver,Bengaluru,Karnataka,South
809,Customer_809,Other,45-54,1,2022-01-24,Referral,Bronze,Delhi NCR,Delhi,North
810,Customer_810,Other,55+,3,2023-10-16,Referral,Silver,Lucknow,Uttar Pradesh,North
811,Customer_811,Male,45-54,8,2022-11-10,Organic,Silver,Hyderabad,Telangana,South
812,Customer_812,Female,45-54,3,2024-06-03,Paid Ads,Gold,Lucknow,Uttar Pradesh,North
813,Customer_813,Female,55+,12,2022-06-19,Organic,Platinum,Indore,Madhya Pradesh,Central
814,Customer_814,Male,45-54,9,2023-06-22,Social Media,Silver,Chennai,Tamil Nadu,South
815,Customer_815,Female,55+,4,2022-10-04,Social Media,Platinum,Mumbai,Maharashtra,West
816,Customer_816,Other,55+,12,2023-02-06,Paid Ads,Silver,Indore,Madhya Pradesh,Central
817,Customer_817,Female,45-54,6,2022-05-27,Organic,Bronze,Ahmedabad,Gujarat,West
818,Customer_818,Female,35-44,6,2024-04-27,Paid Ads,Gold,Ahmedabad,Gujarat,West
819,Customer_819,Other,18-24,5,2023-12-07,Paid Ads,Gold,Pune,Maharashtra,West
820,Customer_820,Other,25-34,8,2024-06-24,Organic,Silver,Hyderabad,Telangana,South
821,Customer_821,Other,35-44,3,2023-02-13,Organic,Bronze,Lucknow,Uttar Pradesh,North
822,Customer_822,Male,55+,3,2022-04-22,Referral,Bronze,Lucknow,Uttar Pradesh,North
823,Customer_823,Other,18-24,5,2023-12-05,Social Media,Platinum,Pune,Maharashtra,West
824,Customer_824,Female,25-34,12,2022-02-16,Paid Ads,Silver,Indore,Madhya Pradesh,Central
825,Customer_825,Female,55+,8,2024-12-07,Paid Ads,Bronze,Hyderabad,Telangana,South
826,Customer_826,Other,55+,1,2024-02-11,Referral,Silver,Delhi NCR,Delhi,North
827,Customer_827,Female,25-34,12,2022-05-04,Referral,Bronze,Indore,Madhya Pradesh,Central
828,Customer_828,Other,18-24,2,2024-08-10,Social Media,Gold,Jaipur,Rajasthan,North
829,Customer_829,Male,18-24,5,2024-01-08,Social Media,Silver,Pune,Maharashtra,West
830,Customer_830,Other,18-24,6,2024-02-19,Social Media,Bronze,Ahmedabad,Gujarat,West
831,Customer_831,Male,55+,8,2023-01-17,Organic,Bronze,Hyderabad,Telangana,South
832,Customer_832,Other,35-44,6,2023-05-22,Social Media,Platinum,Ahmedabad,Gujarat,West
833,Customer_833,Male,35-44,11,2022-11-18,Referral,Gold,Patna,Bihar,East
834,Customer_834,Male,55+,5,2023-09-12,Organic,Gold,Pune,Maharashtra,West
835,Customer_835,Male,55+,5,2024-03-03,Paid Ads,Silver,Pune,Maharashtra,West
836,Customer_836,Female,25-34,2,2023-12-01,Social Media,Silver,Jaipur,Rajasthan,North
837,Customer_837,Male,55+,3,2024-05-04,Social Media,Gold,Lucknow,Uttar Pradesh,North
838,Customer_838,Female,55+,3,2023-11-06,Paid Ads,Silver,Lucknow,Uttar Pradesh,North
839,Customer_839,Male,35-44,12,2023-02-19,Paid Ads,Platinum,Indore,Madhya Pradesh,Central
840,Customer_840,Other,55+,3,2022-10-25,Referral,Bronze,Lucknow,Uttar Pradesh,North
841,Customer_841,Other,18-24,3,2024-12-27,Referral,Silver,Lucknow,Uttar Pradesh,North
842,Customer_842,Female,45-54,7,2022-03-02,Referral,Platinum,Bengaluru,Karnataka,South
843,Customer_843,Male,25-34,2,2023-07-15,Paid Ads,Silver,Jaipur,Rajasthan,North
844,Customer_844,Other,55+,5,2022-02-23,Paid Ads,Silver,Pune,Maharashtra,West
845,Customer_845,Other,18-24,6,2023-04-18,Organic,Platinum,Ahmedabad,Gujarat,West
846,Customer_846,Other,55+,8,2022-10-02,Referral,Silver,Hyderabad,Telangana,South
847,Customer_847,Female,45-54,3,2024-03-04,Paid Ads,Silver,Lucknow,Uttar Pradesh,North
848,Customer_848,Male,45-54,1,2023-04-09,Referral,Platinum,Delhi NCR,Delhi,North
849,Customer_849,Other,25-34,4,2023-04-01,Organic,Silver,Mumbai,Maharashtra,West
850,Customer_850,Other,45-54,12,2024-06-18,Referral,Platinum,Indore,Madhya Pradesh,Central
851,Customer_851,Female,45-54,1,2023-05-21,Social Media,Gold,Delhi NCR,Delhi,North
852,Customer_852,Other,55+,10,2024-03-18,Organic,Bronze,Kolkata,West Bengal,East
853,Customer_853,Female,18-24,4,2024-07-13,Social Media,Bronze,Mumbai,Maharashtra,West
854,Customer_854,Other,18-24,4,2024-03-04,Referral,Platinum,Mumbai,Maharashtra,West
855,Customer_855,Female,35-44,8,2024-03-26,Paid Ads,Platinum,Hyderabad,Telangana,South
856,Customer_856,Other,18-24,12,2023-08-26,Paid Ads,Platinum,Indore,Madhya Pradesh,Central
857,Customer_857,Male,55+,2,2024-07-14,Paid Ads,Silver,Jaipur,Rajasthan,North
858,Customer_858,Female,35-44,8,2024-03-16,Organic,Silver,Hyderabad,Telangana,South
859,Customer_859,Other,25-34,8,2024-07-18,Organic,Gold,Hyderabad,Telangana,South
860,Customer_860,Other,25-34,12,2023-10-26,Organic,Bronze,Indore,Madhya Pradesh,Central
861,Customer_861,Other,45-54,11,2022-08-22,Referral,Bronze,Patna,Bihar,East
862,Customer_862,Other,45-54,12,2024-12-08,Paid Ads,Platinum,Indore,Madhya Pradesh,Central
863,Customer_863,Male,25-34,6,2024-02-19,Paid Ads,Silver,Ahmedabad,Gujarat,West
864,Customer_864,Male,18-24,7,2022-10-24,Referral,Gold,Bengaluru,Karnataka,South
865,Customer_865,Female,25-34,2,2024-07-02,Paid Ads,Silver,Jaipur,Rajasthan,North
