Order_ID,Order_Line_ID,Date,Customer_ID,Product_ID,Region_ID,Channel_ID,Quantity,Unit_Price,Unit_Cost,Discount_Pct,Discount_Amount,Gross_Revenue,Net_Revenue,Total_Cost,Profit,Shipping_Cost
103675,103675_1,2024-04-04,26,145,3,2,3,14683.79,7075.14,0.12,5285.9,44051.37,38765.47,21655.54,17109.93,430.12
103675,103675_2,2024-04-04,26,196,3,2,2,49530.0,35536.61,0.1398,13848.87,99060.0,85211.13,71311.49,13899.63,238.27
103675,103675_3,2024-04-04,26,194,3,2,2,14460.71,11055.39,0.0824,2383.65,28921.42,26537.77,22359.16,4178.6,248.38
103676,103676_1,2023-07-16,1048,135,3,4,5,18294.81,16628.1,0.1353,12376.42,91474.05,79097.63,83475.91,-4378.28,335.41
103676,103676_2,2023-07-16,1048,47,3,4,3,38158.86,33252.44,0.117,13398.01,114476.58,101078.57,100155.83,922.73,398.51
103677,103677_1,2023-09-27,1224,142,6,3,3,19091.36,17885.59,0.1254,7180.98,57274.08,50093.1,53721.98,-3628.87,65.21
103677,103677_2,2023-09-27,1224,124,6,3,5,21695.12,17674.32,0.0813,8820.67,108475.6,99654.93,88688.52,10966.41,316.92
103677,103677_3,2023-09-27,1224,117,6,3,3,29056.74,25600.37,0.1,8718.97,87170.22,78451.25,76935.14,1516.11,134.03
103678,103678_1,2026-09-15,1169,222,11,1,5,19026.4,13810.73,0.0847,8061.94,95132.0,87070.06,69259.33,17810.73,205.68
103678,103678_2,2026-09-15,1169,179,11,1,5,1812.31,875.06,0.1212,1098.54,9061.55,7963.01,4581.89,3381.13,206.59
103679,103679_1,2023-10-21,1127,165,6,4,1,21270.2,19468.99,0.163,3466.51,21270.2,17803.69,19730.07,-1926.38,261.08
103679,103679_2,2023-10-21,1127,4,6,4,5,3375.14,2115.42,0.2193,3700.85,16875.7,13174.85,10777.46,2397.39,200.36
103679,103679_3,2023-10-21,1127,34,6,4,5,7475.75,4781.19,0.159,5942.53,37378.75,31436.22,24004.26,7431.96,98.31
103680,103680_1,2026-09-28,1545,128,7,4,1,8889.89,7752.41,0.0623,553.4,8889.89,8336.49,7867.94,468.55,115.53
103680,103680_2,2026-09-28,1545,148,7,4,5,6789.5,3364.54,0.0923,3134.28,33947.5,30813.22,16887.75,13925.47,65.05
103681,103681_1,2024-03-05,1743,278,3,1,5,43894.35,39220.15,0.1218,26731.44,219471.75,192740.31,196362.36,-3622.05,261.61
103681,103681_2,2024-03-05,1743,28,3,1,3,30096.05,18527.88,0.1169,10558.76,90288.15,79729.39,56063.14,23666.25,479.5
103682,103682_1,2024-07-31,1539,200,11,3,1,37668.12,24450.05,0.1118,4213.0,37668.12,33455.12,24552.1,8903.02,102.05
103682,103682_2,2024-07-31,1539,232,11,3,3,37429.22,25576.37,0.0562,6306.03,112287.66,105981.63,77204.93,28776.7,475.82
103682,103682_3,2024-07-31,1539,186,11,3,5,5488.51,5200.08,0.0991,2718.88,27442.55,24723.67,26380.41,-1656.74,380.01
103683,103683_1,2025-11-30,1866,184,10,3,5,48078.93,29757.49,0.3235,77777.3,240394.65,162617.35,149124.32,13493.03,336.87
103683,103683_2,2025-11-30,1866,87,10,3,1,25848.61,19507.97,0.2516,6504.75,25848.61,19343.86,19848.34,-504.48,340.37
103683,103683_3,2025-11-30,1866,154,10,3,2,26056.87,23575.89,0.2517,13115.44,52113.74,38998.3,47573.81,-8575.51,422.03
103683,103683_4,2025-11-30,1866,261,10,3,3,29909.47,26819.08,0.3314,29732.8,89728.41,59995.61,80555.35,-20559.75,98.11
103683,103683_5,2025-11-30,1866,264,10,3,2,21033.57,11469.99,0.3045,12810.89,42067.14,29256.25,23217.12,6039.13,277.14
103684,103684_1,2025-04-13,556,239,2,1,5,4152.93,2862.32,0.0943,1957.98,20764.65,18806.67,14675.29,4131.38,363.69
103684,103684_2,2025-04-13,556,167,2,1,3,1212.48,1132.15,0.0535,194.54,3637.44,3442.9,3710.52,-267.62,314.07
103685,103685_1,2025-02-03,245,62,7,3,5,16241.17,12635.46,0.0548,4451.35,81205.85,76754.5,63602.05,13152.45,424.75
103685,103685_2,2025-02-03,245,105,7,3,4,750.55,426.19,0.087,261.09,3002.2,2741.11,1787.28,953.83,82.52
103686,103686_1,2025-07-05,5,195,10,4,1,37655.43,24048.0,0.1487,5599.17,37655.43,32056.26,24408.82,7647.44,360.82
103686,103686_2,2025-07-05,5,206,10,4,1,16306.03,9946.47,0.1408,2296.2,16306.03,14009.83,10236.78,3773.05,290.31
103687,103687_1,2025-05-17,565,109,5,1,3,16607.29,14041.31,0.1316,6557.92,49821.87,43263.95,42344.55,919.39,220.62
103687,103687_2,2025-05-17,565,88,5,1,5,32436.05,18330.48,0.0763,12367.12,162180.25,149813.13,91855.52,57957.6,203.12
103687,103687_3,2025-05-17,565,105,5,1,4,750.55,426.19,0.1348,404.65,3002.2,2597.55,2034.13,563.42,329.37
103688,103688_1,2024-10-03,1205,276,8,3,2,26248.09,16524.85,0.1984,10417.23,52496.18,42078.95,33500.65,8578.31,450.95
103688,103688_2,2024-10-03,1205,32,8,3,4,41522.51,30255.35,0.2083,34596.99,166090.04,131493.05,121294.68,10198.37,273.28
103688,103688_3,2024-10-03,1205,68,8,3,2,47174.03,25255.06,0.1916,18075.75,94348.06,76272.31,50931.25,25341.07,421.13
103688,103688_4,2024-10-03,1205,57,8,3,3,46520.03,29697.27,0.1889,26358.2,139560.09,113201.89,89322.78,23879.11,230.97
103689,103689_1,2026-10-09,1225,223,4,1,1,40733.58,24869.9,0.2351,9576.14,40733.58,31157.44,24965.98,6191.46,96.08
103689,103689_2,2026-10-09,1225,92,4,1,4,46272.33,38275.2,0.1925,35624.46,185089.32,149464.86,153178.48,-3713.62,77.68
103689,103689_3,2026-10-09,1225,10,4,1,1,21881.28,16230.53,0.167,3653.54,21881.28,18227.74,16303.63,1924.11,73.1
103689,103689_4,2026-10-09,1225,116,4,1,3,39843.16,19900.57,0.2314,27662.18,119529.48,91867.3,59922.78,31944.52,221.07
103690,103690_1,2026-09-09,56,188,7,3,5,4023.84,2157.6,0.1208,2431.35,20119.2,17687.85,10989.76,6698.1,201.76
103691,103691_1,2025-02-24,225,241,5,3,2,31655.23,20919.37,0.1204,7621.95,63310.46,55688.51,42211.81,13476.7,373.07
103691,103691_2,2025-02-24,225,134,5,3,2,35002.28,23084.11,0.1062,7437.77,70004.56,62566.79,46552.49,16014.3,384.27
103691,103691_3,2025-02-24,225,217,5,3,2,31101.79,24252.42,0.0705,4382.35,62203.58,57821.23,48577.72,9243.5,72.88
103692,103692_1,2025-01-04,1775,44,11,3,2,36615.51,31516.5,0.1232,9024.88,73231.02,64206.14,63182.51,1023.63,149.51
103692,103692_2,2025-01-04,1775,243,11,3,5,29423.56,18235.79,0.0998,14682.54,147117.8,132435.26,91352.37,41082.89,173.42
103692,103692_3,2025-01-04,1775,2,11,3,1,36733.7,24988.77,0.1061,3898.04,36733.7,32835.66,25285.2,7550.46,296.43
103693,103693_1,2023-07-01,1605,62,9,1,2,16241.17,12635.46,0.0734,2383.06,32482.34,30099.28,25385.95,4713.32,115.03
103693,103693_2,2023-07-01,1605,243,9,1,5,29423.56,18235.79,0.0826,12148.99,147117.8,134968.81,91289.22,43679.59,110.27
103693,103693_3,2023-07-01,1605,82,9,1,2,31859.72,22073.85,0.0702,4473.34,63719.44,59246.1,44622.41,14623.7,474.71
103694,103694_1,2024-06-28,341,42,9,3,4,16879.45,9913.11,0.0512,3459.96,67517.8,64057.84,40064.33,23993.51,411.89
103695,103695_1,2025-08-10,297,258,5,4,4,2738.32,2176.22,0.1272,1393.13,10953.28,9560.15,8836.17,723.98,131.29
103696,103696_1,2025-05-02,504,21,2,4,5,6540.89,5760.4,0.1225,4005.17,32704.45,28699.28,29034.96,-335.67,232.96
103697,103697_1,2024-01-29,1941,89,8,2,1,34701.42,25077.08,0.1331,4617.15,34701.42,30084.27,25287.11,4797.16,210.03
103697,103697_2,2024-01-29,1941,73,8,2,2,14599.6,8652.06,0.1379,4027.12,29199.2,25172.08,17710.07,7462.0,405.95
103697,103697_3,2024-01-29,1941,157,8,2,3,1754.86,1066.03,0.1019,536.49,5264.58,4728.09,3477.69,1250.4,279.6
103698,103698_1,2026-09-11,490,58,2,3,5,31853.49,19930.98,0.0991,15780.35,159267.45,143487.1,99762.43,43724.66,107.53
103698,103698_2,2026-09-11,490,51,2,3,4,2055.74,971.79,0.1381,1135.35,8222.96,7087.61,4269.71,2817.9,382.55
103698,103698_3,2026-09-11,490,181,2,3,4,19714.41,9292.24,0.0611,4821.43,78857.64,74036.21,37397.56,36638.65,228.6
103699,103699_1,2023-03-12,1992,175,9,2,5,19043.32,9042.3,0.1091,10390.07,95216.6,84826.53,45379.82,39446.71,168.32
103699,103699_2,2023-03-12,1992,8,9,2,2,9500.34,7251.79,0.1011,1921.37,19000.68,17079.31,14722.55,2356.76,218.97
103700,103700_1,2023-12-03,564,256,9,1,1,30864.05,27513.64,0.2207,6810.16,30864.05,24053.89,27787.63,-3733.74,273.99
103700,103700_2,2023-12-03,564,277,9,1,2,27819.39,24243.73,0.2352,13085.4,55638.78,42553.38,48691.86,-6138.48,204.4
103700,103700_3,2023-12-03,564,49,9,1,2,26375.28,18844.92,0.1994,10520.7,52750.56,42229.86,37848.7,4381.16,158.86
103701,103701_1,2026-10-16,430,18,9,3,2,48298.79,30830.11,0.2487,24023.45,96597.58,72574.13,61889.55,10684.58,229.33
103701,103701_2,2026-10-16,430,31,9,3,3,19739.53,18002.67,0.2239,13258.21,59218.59,45960.38,54066.64,-8106.26,58.63
103701,103701_3,2026-10-16,430,243,9,3,5,29423.56,18235.79,0.1671,24577.01,147117.8,122540.79,91576.57,30964.22,397.62
103701,103701_4,2026-10-16,430,47,9,3,4,38158.86,33252.44,0.1723,26302.61,152635.44,126332.83,133136.69,-6803.86,126.93
103702,103702_1,2024-05-18,1067,120,6,1,4,32450.88,24811.22,0.1001,12991.17,129803.52,116812.35,99314.64,17497.71,69.76
103702,103702_2,2024-05-18,1067,84,6,1,1,16378.61,9216.19,0.0582,952.74,16378.61,15425.87,9560.35,5865.52,344.16
103703,103703_1,2024-11-16,1256,215,6,4,5,17870.29,13877.83,0.1868,16691.01,89351.45,72660.44,69787.42,2873.02,398.27
103703,103703_2,2024-11-16,1256,148,6,4,4,6789.5,3364.54,0.1676,4550.83,27158.0,22607.17,13874.38,8732.79,416.22
103703,103703_3,2024-11-16,1256,48,6,4,4,38662.88,27111.99,0.2453,37937.07,154651.52,116714.45,108720.04,7994.41,272.08
103704,103704_1,2023-01-18,110,85,11,4,1,2518.37,1213.4,0.1014,255.4,2518.37,2262.97,1355.82,907.15,142.42
103704,103704_2,2023-01-18,110,55,11,4,2,11825.51,9278.34,0.0768,1815.99,23651.02,21835.03,18938.43,2896.6,381.75
103704,103704_3,2023-01-18,110,235,11,4,4,11567.99,9429.64,0.0933,4315.82,46271.96,41956.14,38083.43,3872.71,364.87
103705,103705_1,2026-07-27,692,200,12,2,2,37668.12,24450.05,0.1328,10005.64,75336.24,65330.6,49060.92,16269.68,160.82
103705,103705_2,2026-07-27,692,66,12,2,1,21161.84,11757.06,0.1256,2658.68,21161.84,18503.16,12213.59,6289.57,456.53
103705,103705_3,2026-07-27,692,126,12,2,3,15075.22,10899.09,0.0544,2459.49,45225.66,42766.17,32794.24,9971.93,96.97
103706,103706_1,2023-07-25,492,132,12,3,5,7434.16,6522.98,0.0877,3259.79,37170.8,33911.01,33107.11,803.9,492.21
103707,103707_1,2026-11-11,56,43,7,2,5,15893.62,8502.51,0.1785,14187.45,79468.1,65280.65,42949.66,22330.99,437.11
103707,103707_2,2026-11-11,56,132,7,2,3,7434.16,6522.98,0.1772,3951.05,22302.48,18351.43,19928.49,-1577.07,359.55
103707,103707_3,2026-11-11,56,143,7,2,5,29124.87,23090.53,0.1939,28239.15,145624.35,117385.2,115925.09,1460.11,472.44
103707,103707_4,2026-11-11,56,181,7,2,3,19714.41,9292.24,0.1966,11628.71,59143.23,47514.52,28251.76,19262.76,375.04
103708,103708_1,2023-10-28,592,129,1,4,3,46839.66,30951.37,0.2492,35012.13,140518.98,105506.85,92989.82,12517.03,135.71
103708,103708_2,2023-10-28,592,56,1,4,4,14842.7,11395.57,0.2337,13872.78,59370.8,45498.02,45831.25,-333.23,248.97
103709,103709_1,2025-04-23,1166,1,8,3,3,19039.74,11611.52,0.1313,7501.52,57119.22,49617.7,34916.74,14700.97,82.18
103710,103710_1,2024-10-28,1788,155,3,3,3,39861.72,21757.86,0.1805,21587.05,119585.16,97998.11,65498.93,32499.18,225.35
103710,103710_2,2024-10-28,1788,186,3,3,4,5488.51,5200.08,0.1809,3972.5,21954.04,17981.54,21184.04,-3202.5,383.72
103711,103711_1,2023-05-20,1514,82,5,3,3,31859.72,22073.85,0.0635,6065.75,95579.16,89513.41,66445.45,23067.97,223.9
103711,103711_2,2023-05-20,1514,262,5,3,5,48510.76,30638.24,0.1034,25083.5,242553.8,217470.3,153389.83,64080.47,198.63
103712,103712_1,2025-03-17,777,9,1,3,5,15559.99,13638.86,0.111,8638.72,77799.95,69161.23,68512.21,649.02,317.91
103712,103712_2,2025-03-17,777,13,1,3,3,23075.46,14836.71,0.0738,5110.5,69226.38,64115.88,44952.62,19163.26,442.49
103713,103713_1,2023-06-18,1902,80,1,3,1,12263.06,5571.8,0.0738,904.52,12263.06,11358.54,5643.21,5715.33,71.41
103713,103713_2,2023-06-18,1902,51,1,3,2,2055.74,971.79,0.1277,524.98,4111.48,3586.5,2167.04,1419.46,223.46
103714,103714_1,2026-12-10,697,270,12,3,2,22801.93,17652.53,0.2115,9646.34,45603.86,35957.52,35426.27,531.25,121.21
103714,103714_2,2026-12-10,697,250,12,3,4,48732.54,29373.92,0.1984,38668.54,194930.16,156261.62,117858.59,38403.03,362.91
103714,103714_3,2026-12-10,697,68,12,3,4,47174.03,25255.06,0.2238,42226.65,188696.12,146469.47,101117.82,45351.65,97.58
103714,103714_4,2026-12-10,697,186,12,3,3,5488.51,5200.08,0.2336,3846.1,16465.53,12619.43,15949.4,-3329.98,349.16
103714,103714_5,2026-12-10,697,84,12,3,3,16378.61,9216.19,0.1616,7938.31,49135.83,41197.52,27827.35,13370.16,178.78
103715,103715_1,2024-10-11,1468,270,7,2,2,22801.93,17652.53,0.1775,8094.93,45603.86,37508.93,35444.57,2064.35,139.51
103715,103715_2,2024-10-11,1468,51,7,2,2,2055.74,971.79,0.1788,735.12,4111.48,3376.36,2414.94,961.42,471.36
103716,103716_1,2023-10-09,471,75,10,4,1,3048.2,2776.88,0.1945,592.74,3048.2,2455.46,2835.22,-379.75,58.34
103716,103716_2,2023-10-09,471,36,10,4,5,38726.12,35712.44,0.1983,38397.27,193630.6,155233.33,178809.2,-23575.87,247.0
103716,103716_3,2023-10-09,471,111,10,4,4,33051.84,22684.74,0.1549,20482.85,132207.36,111724.51,90798.69,20925.82,59.73
103717,103717_1,2026-10-13,1753,121,1,4,2,47052.7,38416.18,0.1735,16324.85,94105.4,77780.55,77099.98,680.57,267.62
103717,103717_2,2026-10-13,1753,251,1,4,4,35059.0,24288.2,0.171,23976.67,140236.0,116259.33,97428.27,18831.06,275.47
103718,103718_1,2025-02-02,199,272,6,1,3,11817.82,7866.65,0.1416,5020.45,35453.46,30433.01,23794.7,6638.31,194.75
103719,103719_1,2024-01-23,943,183,8,3,5,47102.51,42201.29,0.1393,32796.18,235512.55,202716.37,211115.92,-8399.55,109.47
103719,103719_2,2024-01-23,943,92,8,3,4,46272.33,38275.2,0.1444,26730.36,185089.32,158358.96,153320.17,5038.79,219.37
103719,103719_3,2024-01-23,943,82,8,3,1,31859.72,22073.85,0.1027,3273.42,31859.72,28586.3,22426.37,6159.93,352.52
103720,103720_1,2024-07-29,1801,32,10,1,5,41522.51,30255.35,0.1023,21245.38,207612.55,186367.17,151678.83,34688.34,402.08
103720,103720_2,2024-07-29,1801,260,10,1,5,49370.17,38010.91,0.1206,29766.03,246850.85,217084.82,190343.39,26741.43,288.84
103721,103721_1,2026-03-30,1994,271,7,1,1,47725.53,32394.42,0.1412,6738.49,47725.53,40987.04,32709.85,8277.2,315.43
103721,103721_2,2026-03-30,1994,139,7,1,2,40015.61,18807.63,0.1061,8494.21,80031.22,71537.01,37755.54,33781.47,140.28
103721,103721_3,2026-03-30,1994,255,7,1,5,47515.1,21612.53,0.0735,17465.32,237575.5,220110.18,108241.95,111868.23,179.3
103722,103722_1,2023-10-04,844,98,5,3,2,17281.97,12618.57,0.2158,7458.98,34563.94,27104.96,25359.99,1744.97,122.85
103722,103722_2,2023-10-04,844,164,5,3,3,27940.53,13345.96,0.1688,14149.71,83821.59,69671.88,40200.06,29471.82,162.18
103723,103723_1,2024-09-24,385,233,6,3,1,48127.54,43195.34,0.1269,6105.72,48127.54,42021.82,43346.54,-1324.72,151.2
103724,103724_1,2025-06-29,1281,139,11,1,1,40015.61,18807.63,0.1329,5316.67,40015.61,34698.94,19091.38,15607.55,283.75
103725,103725_1,2026-03-03,1933,95,2,2,3,26717.7,24477.18,0.0648,5196.46,80153.1,74956.64,73734.75,1221.89,303.21
103725,103725_2,2026-03-03,1933,101,2,2,1,32280.57,25281.24,0.1366,4409.22,32280.57,27871.35,25756.47,2114.88,475.23
103725,103725_3,2026-03-03,1933,42,2,2,4,16879.45,9913.11,0.0725,4894.85,67517.8,62622.95,39790.45,22832.5,138.01
103726,103726_1,2025-02-09,454,151,11,2,2,3058.25,1509.94,0.0504,308.15,6116.5,5808.35,3358.63,2449.72,338.75
103727,103727_1,2025-11-22,627,246,8,3,5,23055.01,15584.57,0.2739,31575.19,115275.05,83699.86,78340.62,5359.25,417.77
103727,103727_2,2025-11-22,627,15,8,3,4,29824.52,17617.64,0.2619,31242.16,119298.08,88055.92,70772.67,17283.26,302.11
103727,103727_3,2025-11-22,627,70,8,3,1,18499.67,11204.2,0.3411,6309.71,18499.67,12189.96,11368.95,821.01,164.75
103727,103727_4,2025-11-22,627,86,8,3,3,34039.44,27118.62,0.2996,30592.19,102118.32,71526.13,81524.01,-9997.87,168.15
103727,103727_5,2025-11-22,627,277,8,3,5,27819.39,24243.73,0.2932,40778.69,139096.95,98318.26,121286.31,-22968.06,67.66
103727,103727_6,2025-11-22,627,40,8,3,1,18244.05,10523.65,0.2646,4828.27,18244.05,13415.78,10711.1,2704.68,187.45
103728,103728_1,2023-08-17,1031,242,9,2,2,22999.78,15513.09,0.1496,6883.34,45999.56,39116.22,31411.25,7704.97,385.07
103728,103728_2,2023-08-17,1031,149,9,2,5,38614.68,21502.04,0.086,16603.4,193073.4,176470.0,107581.58,68888.42,71.38
103728,103728_3,2023-08-17,1031,20,9,2,4,34369.53,30533.16,0.0884,12151.71,137478.12,125326.41,122281.32,3045.09,148.68
103729,103729_1,2026-04-08,1669,183,9,1,2,47102.51,42201.29,0.1316,12398.49,94205.02,81806.53,84770.38,-2963.85,367.8
103729,103729_2,2026-04-08,1669,277,9,1,2,27819.39,24243.73,0.0585,3256.32,55638.78,52382.46,48889.65,3492.81,402.19
103729,103729_3,2026-04-08,1669,238,9,1,4,26621.2,21589.4,0.1007,10720.17,106484.8,95764.63,86612.49,9152.14,254.89
103730,103730_1,2024-12-31,873,184,10,4,1,48078.93,29757.49,0.2431,11689.06,48078.93,36389.87,30121.62,6268.25,364.13
103730,103730_2,2024-12-31,873,274,10,4,1,6121.1,2850.51,0.1553,950.39,6121.1,5170.71,3075.09,2095.62,224.58
103731,103731_1,2024-07-19,1994,74,7,1,4,30673.43,21454.97,0.0938,11503.48,122693.72,111190.24,85941.84,25248.4,121.96
103731,103731_2,2024-07-19,1994,31,7,1,1,19739.53,18002.67,0.1165,2300.39,19739.53,17439.14,18231.84,-792.69,229.17
103732,103732_1,2023-09-16,200,71,9,4,3,48141.14,36088.7,0.1344,19404.88,144423.42,125018.54,108577.09,16441.45,310.99
103733,103733_1,2025-01-23,51,10,9,1,2,21881.28,16230.53,0.0886,3877.08,43762.56,39885.48,32937.68,6947.8,476.62
103734,103734_1,2025-04-21,715,160,4,4,2,8243.63,7542.64,0.1086,1789.83,16487.26,14697.43,15166.22,-468.79,80.94
103734,103734_2,2025-04-21,715,244,4,4,2,2749.6,2045.17,0.1049,576.7,5499.2,4922.5,4368.67,553.84,278.33
103734,103734_3,2025-04-21,715,231,4,4,1,6317.55,2970.25,0.1245,786.59,6317.55,5530.96,3168.26,2362.7,198.01
103735,103735_1,2026-01-24,1643,258,6,3,1,2738.32,2176.22,0.1366,373.99,2738.32,2364.33,2454.96,-90.63,278.74
103735,103735_2,2026-01-24,1643,117,6,3,1,29056.74,25600.37,0.1426,4143.15,29056.74,24913.59,25661.16,-747.57,60.79
103736,103736_1,2023-08-08,1213,275,4,1,2,26255.23,16948.71,0.0692,3633.73,52510.46,48876.73,34088.28,14788.45,190.86
103737,103737_1,2024-02-01,1991,170,4,2,1,23971.6,22444.69,0.0593,1422.41,23971.6,22549.19,22863.63,-314.44,418.94
103737,103737_2,2024-02-01,1991,267,4,2,1,49833.52,34330.99,0.1244,6198.97,49833.52,43634.55,34630.26,9004.28,299.27
103738,103738_1,2024-02-26,178,79,1,1,4,33770.71,28481.31,0.0653,8819.36,135082.84,126263.48,114178.0,12085.48,252.76
103738,103738_2,2024-02-26,178,226,1,1,1,38968.77,26822.95,0.0863,3362.73,38968.77,35606.04,27001.44,8604.61,178.49
103738,103738_3,2024-02-26,178,197,1,1,4,18914.9,15913.14,0.1173,8877.87,75659.6,66781.73,63836.68,2945.05,184.12
103739,103739_1,2026-02-14,1911,180,10,2,2,47041.4,22810.62,0.1364,12830.73,94082.8,81252.07,45843.64,35408.43,222.4
103739,103739_2,2026-02-14,1911,79,10,2,5,33770.71,28481.31,0.066,11139.73,168853.55,157713.82,142832.56,14881.26,426.01
103739,103739_3,2026-02-14,1911,145,10,2,4,14683.79,7075.14,0.0837,4914.17,58735.16,53820.99,28785.81,25035.18,485.25
103740,103740_1,2026-12-12,1013,114,8,4,1,48664.02,43552.66,0.1932,9404.31,48664.02,39259.71,43800.05,-4540.34,247.39
103740,103740_2,2026-12-12,1013,48,8,4,3,38662.88,27111.99,0.1871,21696.64,115988.64,94292.0,81562.98,12729.02,227.01
103740,103740_3,2026-12-12,1013,28,8,4,2,30096.05,18527.88,0.1885,11345.47,60192.1,48846.63,37486.71,11359.92,430.95
103740,103740_4,2026-12-12,1013,116,8,4,3,39843.16,19900.57,0.2499,29870.88,119529.48,89658.6,59943.82,29714.78,242.11
103741,103741_1,2024-07-31,1707,226,5,2,2,38968.77,26822.95,0.1488,11598.43,77937.54,66339.11,53944.31,12394.8,298.41
103742,103742_1,2024-06-07,869,197,1,4,2,18914.9,15913.14,0.0667,2524.62,37829.8,35305.18,31980.2,3324.97,153.92
103742,103742_2,2024-06-07,869,247,1,4,4,14230.37,10848.89,0.0574,3266.58,56921.48,53654.9,43780.14,9874.76,384.58
103743,103743_1,2024-09-14,902,143,6,1,3,29124.87,23090.53,0.1495,13062.84,87374.61,74311.77,69560.98,4750.78,289.39
103743,103743_2,2024-09-14,902,172,6,1,2,9073.49,6471.48,0.1256,2279.49,18146.98,15867.49,13357.03,2510.46,414.07
103743,103743_3,2024-09-14,902,151,6,1,2,3058.25,1509.94,0.1192,729.14,6116.5,5387.36,3421.21,1966.15,401.33
103744,103744_1,2025-01-07,1601,134,7,4,2,35002.28,23084.11,0.0866,6063.94,70004.56,63940.62,46314.97,17625.65,146.75
103744,103744_2,2025-01-07,1601,231,7,4,5,6317.55,2970.25,0.0553,1745.54,31587.75,29842.21,15223.29,14618.93,372.04
103744,103744_3,2025-01-07,1601,140,7,4,2,35247.36,22587.97,0.0982,6924.6,70494.72,63570.12,45585.96,17984.15,410.02
103745,103745_1,2026-06-18,1899,21,8,4,2,6540.89,5760.4,0.079,1033.53,13081.78,12048.25,11726.55,321.7,205.75
103745,103745_2,2026-06-18,1899,262,8,4,5,48510.76,30638.24,0.0986,23911.41,242553.8,218642.39,153318.87,65323.52,127.67
103745,103745_3,2026-06-18,1899,114,8,4,1,48664.02,43552.66,0.0609,2961.34,48664.02,45702.68,43603.84,2098.84,51.18
103746,103746_1,2023-04-06,713,176,6,4,2,25405.24,15972.33,0.1388,7052.42,50810.48,43758.06,32197.57,11560.5,252.91
103747,103747_1,2026-03-05,759,48,8,2,1,38662.88,27111.99,0.1272,4918.84,38662.88,33744.04,27320.58,6423.45,208.59
103747,103747_2,2026-03-05,759,163,8,2,3,47765.83,40443.06,0.1312,18797.39,143297.49,124500.1,121628.89,2871.21,299.71
103747,103747_3,2026-03-05,759,131,8,2,1,30942.86,25106.8,0.0593,1836.11,30942.86,29106.75,25241.42,3865.33,134.62
103748,103748_1,2023-02-16,1519,110,8,3,4,32656.83,20578.87,0.1111,14513.55,130627.32,116113.77,82752.33,33361.44,436.85
103748,103748_2,2023-02-16,1519,32,8,3,5,41522.51,30255.35,0.0916,19015.08,207612.55,188597.47,151442.74,37154.73,165.99
103748,103748_3,2023-02-16,1519,14,8,3,5,10383.85,9117.1,0.1305,6773.37,51919.25,45145.88,45737.39,-591.51,151.89
103749,103749_1,2024-05-08,1080,181,9,3,5,19714.41,9292.24,0.1145,11285.44,98572.05,87286.61,46727.52,40559.09,266.32
103749,103749_2,2024-05-08,1080,115,9,3,4,44656.3,21156.92,0.0761,13590.89,178625.2,165034.31,84902.16,80132.15,274.48
103750,103750_1,2024-06-22,1151,192,3,4,5,31632.67,19754.78,0.0949,15008.93,158163.35,143154.42,98920.69,44233.73,146.79
103750,103750_2,2024-06-22,1151,248,3,4,3,23453.07,17105.02,0.0633,4453.64,70359.21,65905.57,51487.4,14418.17,172.34
103750,103750_3,2024-06-22,1151,150,3,4,2,31333.08,29392.04,0.1132,7094.1,62666.16,55572.06,58910.45,-3338.39,126.37
103751,103751_1,2026-08-20,1498,110,2,3,4,32656.83,20578.87,0.103,13457.19,130627.32,117170.13,82688.79,34481.35,373.31
103752,103752_1,2025-09-04,827,254,12,3,5,45590.9,38061.32,0.0828,18870.14,227954.5,209084.36,190703.14,18381.22,396.54
103752,103752_2,2025-09-04,827,232,12,3,5,37429.22,25576.37,0.1362,25486.49,187146.1,161659.61,128139.9,33519.71,258.05
103753,103753_1,2025-06-01,1898,163,5,2,2,47765.83,40443.06,0.0557,5318.5,95531.66,90213.16,81257.46,8955.7,371.34
103753,103753_2,2025-06-01,1898,262,5,2,1,48510.76,30638.24,0.0834,4043.62,48510.76,44467.14,31019.41,13447.73,381.17
103754,103754_1,2023-01-12,1759,225,11,4,5,19124.85,14980.49,0.1175,11232.63,95624.25,84391.62,75014.67,9376.94,112.22
103754,103754_2,2023-01-12,1759,134,11,4,3,35002.28,23084.11,0.0608,6387.65,105006.84,98619.19,69737.11,28882.08,484.78
103754,103754_3,2023-01-12,1759,114,11,4,2,48664.02,43552.66,0.1303,12686.32,97328.04,84641.72,87524.78,-2883.07,419.46
103755,103755_1,2025-04-25,146,238,1,2,3,26621.2,21589.4,0.0671,5359.47,79863.6,74504.13,64910.22,9593.91,142.02
103755,103755_2,2025-04-25,146,225,1,2,1,19124.85,14980.49,0.052,995.01,19124.85,18129.84,15114.26,3015.57,133.77
103756,103756_1,2023-01-18,301,198,12,3,2,17369.78,14237.9,0.0818,2842.28,34739.56,31897.28,28582.35,3314.93,106.55
103756,103756_2,2023-01-18,301,249,12,3,3,29390.98,17177.65,0.0952,8397.56,88172.94,79775.38,51645.22,28130.16,112.27
103756,103756_3,2023-01-18,301,188,12,3,2,4023.84,2157.6,0.1315,1057.99,8047.68,6989.69,4701.87,2287.82,386.67
103757,103757_1,2023-03-27,1472,193,7,2,1,36886.02,16204.17,0.0721,2660.44,36886.02,34225.58,16465.51,17760.07,261.34
